t,pohm,pss,psw,pdw_dt,prad_core,psol
0.07,1.2587924940652203e-10,0.0,0.0,30599.758916765102,149814.07780566605,-180413.83672243104
0.075,1133819.481441781,0.0,0.0,44572.35182255531,154536.41947772136,934710.7101415043
0.08,950852.4859620275,0.0,0.0,105742.50776176213,157709.09462701165,687400.8835732536
0.085,1007661.2253267514,0.0,0.0,27251.771163414047,159288.78102460728,821120.6731387301
0.09,980310.2615610099,0.0,0.0,2345.6976364273432,159338.98499541523,818625.5789291674
0.095,907177.3711191269,0.0,0.0,-93335.95722945491,157998.59315899276,842514.7351895891
0.1,983252.0240539516,0.0,0.0,-128660.23106681548,155414.48520062963,956497.7699201374
0.105,1014365.9957964261,0.0,0.0,26231.552590264368,151773.12238870896,836361.3208174527
0.11,998121.9797414285,0.0,0.0,117097.43117533911,147388.26509192004,733636.2834741693
0.115,942411.3857750718,0.0,0.0,148129.88962121189,142494.53334498216,651786.9628088777
0.12,954971.4984520073,0.0,0.0,147399.77819142994,137341.5907250225,670230.1295355549
0.125,989346.9127849384,0.0,0.0,146459.4727536101,132225.78124379,710661.6587875382
0.13,977508.0593847986,0.0,0.0,35005.05268960323,127353.5818427304,815149.424852465
0.135,957882.5539036804,0.0,0.0,50373.37882790742,122919.88693675135,784589.2881390217
0.14,997060.470412982,0.0,0.0,112561.31700464118,119069.32072700237,765429.8326813385
0.145,938827.2231491067,0.0,0.0,112885.51974667315,115820.80253683322,710120.9008656003
0.15,921247.5566807751,0.0,0.0,11141.762882156228,113314.11150959159,796791.6822890274
0.155,809939.9889827147,0.0,0.0,49190.6639888777,111512.57856120089,649236.7464326362
0.16,758122.9806033515,0.0,0.0,93935.59094237938,110431.10102494978,553756.2886360222
0.165,816857.8767696425,0.0,0.0,-32483.848107045425,110043.00837272198,739298.7165039659
0.17,735150.4820880991,0.0,0.0,103735.67184581049,110382.04641781712,521032.7638244715
0.175,779116.8943407263,0.0,0.0,134166.2914761836,111376.99257096564,533573.6102935771
0.18,817906.737797852,0.0,0.0,9702.424634233477,112937.37291312868,695266.9402504899
0.185,775035.7696331374,0.0,0.0,34824.83963495542,114980.62381184535,625230.3061863367
0.19,717791.1091236867,0.0,0.0,89862.3813450989,117364.37614457613,510564.35163401166
0.195,744242.4344253059,0.0,0.0,54815.233719326505,119886.12050388365,569541.0802020957
0.2,756528.7246409979,0.0,0.0,471.9169050838977,122421.95944186977,633634.8482940443
0.205,745946.1318805884,0.0,0.0,5322.277400450564,124868.07921728329,615755.7752628545
0.21,775062.9728185646,0.0,0.0,40809.45250521016,127217.76038896032,607035.7599243941
0.215,704081.8686232631,0.0,0.0,138975.87058394737,129366.18615814477,435739.81188117096
0.22,679836.0880083584,0.0,0.0,38673.22230021526,131404.50033638807,509758.365371755
0.225,743870.6292100498,0.0,0.0,8751.751057292313,133405.34708407827,601713.5310686792
0.23,803423.7965988569,0.0,0.0,5951.9416545603435,135508.7009617909,661963.1539825057
0.235,781391.5960500196,0.0,0.0,62490.706158346904,137761.04708677923,581139.8428048934
0.24,782978.2271849758,0.0,0.0,-264537.5577353371,140255.5966056662,907260.1883146467
0.245,890512.7799159436,0.0,0.0,-369717.8710837037,143054.91867448046,1117175.732325167
0.25,889015.6648655509,0.0,0.0,12963.914801825787,146147.03124893183,729904.7188147933
0.255,838913.7953554499,0.0,0.0,41490.83990523912,149423.37800730055,647999.5774429103
0.26,827058.3619983607,0.0,0.0,123179.21974534314,152765.08482494063,551114.0574280769
0.265,800820.6098416538,0.0,0.0,165017.87492875764,156077.88407330163,479724.8508395945
0.27,749984.9378405834,0.0,0.0,83471.47600092573,159256.05663285917,507257.40520679846
0.275,817092.5227810261,0.0,0.0,53420.66438668915,162147.0590753351,601524.7993190018
0.28,824584.1527718122,0.0,0.0,118330.85415707597,164690.74942196815,541562.549192768
0.285,846863.5948677559,0.0,0.0,94566.67670547242,166864.73583656145,585432.1823257221
0.29,859388.1055627842,0.0,0.0,19348.95546213593,168691.97153847603,671347.1785621722
0.295,826784.4363814038,0.0,0.0,63678.123330906565,170101.05169938158,593005.2613511157
0.3,908864.286222027,0.0,0.0,34654.43186078591,171256.49818605487,702953.3561751862
0.305,867080.8160755252,0.0,0.0,82420.18122634123,172169.20251722762,612491.4323319565
0.31,847197.4858637109,0.0,0.0,163209.11437626084,172937.7808518606,511050.5906355894
0.315,869865.4599922934,0.0,0.0,59784.109552543116,173553.73457203523,636527.615867715
0.32,812200.578486744,0.0,0.0,112759.49161236889,174101.39191671638,525339.6949576588
0.325,803459.6849679874,0.0,0.0,130961.82707515484,174608.6275309148,497889.23036191764
0.33,822417.1453269989,0.0,0.0,44945.87546454058,175117.31029708733,602353.959565371
0.335,773755.8908851434,0.0,0.0,37441.360497622176,175620.98299234963,560693.5473951716
0.34,683412.5715621088,0.0,0.0,108849.22358558814,176127.6869660646,398435.66101045604
0.345,750138.1881809862,0.0,0.0,-4146.039262555324,176769.31259370348,577514.914849838
0.35,781478.6610179003,0.0,0.0,-21819.14006380536,177544.79740204118,625753.0036796646
0.355,726991.7447385358,0.0,0.0,120602.75118481324,178402.17293094468,427986.8206227779
0.36,741186.7102503583,0.0,0.0,77696.01073527588,179357.29413525408,484133.40537982836
0.365,703259.5665866775,0.0,0.0,22660.593789392442,180349.63805990762,500249.3347373774
0.37,688428.2552739364,0.0,0.0,87472.802320469,181321.24896382054,419634.2039896469
0.375,678974.1380054771,0.0,0.0,-13401.927893978776,182136.04687547084,510240.0190239851
0.38,744314.9386618675,0.0,0.0,-33857.32141011427,182717.07844979147,595455.1816221903
0.385,716135.5213429916,0.0,0.0,117597.16887816132,182975.5316552444,415562.82080958586
0.39,599755.0297348727,0.0,0.0,95638.52438595999,182850.37291269383,321266.1324362189
0.395,594073.7877067035,0.0,0.0,-31559.992472847018,182405.28373934006,443228.4964402105
0.4,538043.651985707,0.0,0.0,278550.9311391334,181633.18843244758,77859.53241412598
0.405,490830.2485872093,0.0,0.0,492698.89670111216,180647.60967766918,-182516.25779157202
0.41,443279.63477641024,0.0,0.0,312682.8813628732,179541.10849392883,-48944.355080391804
0.415,412231.1024125512,0.0,0.0,313428.9056149193,178482.24755046944,-79680.05075283759
0.42,433923.6943053307,0.0,0.0,259702.2914208307,177618.90386956205,-3397.50098506207
0.425,381569.82851883763,0.0,0.0,109980.11949994833,177115.68907051743,94474.01994837188
0.43,251057.15186788273,0.0,0.0,299855.9449704082,177124.20334072143,-225922.99644324693
0.435,285902.44247414893,0.0,0.0,308229.2713333593,177800.31191839618,-200127.14077760655
0.44,387169.5033610489,0.0,0.0,-5865.680739246401,179232.89168913892,213802.29241115635
0.445,280273.4176774122,0.0,0.0,132136.50825049655,181513.50460034257,-33376.595173426904
0.45,253618.68554895147,0.0,0.0,219295.4039420713,184699.47798160024,-150376.19637472008
0.455,332085.5768202244,0.0,0.0,114539.95134237663,188805.2701417014,28740.355336146386
0.46,309791.2979082884,0.0,0.0,128170.36193684283,193820.95938199467,-12200.023410549082
0.465,239274.68646317726,0.0,0.0,183322.37084521347,199693.52698814034,-143741.21137017655
0.47,295811.3122920709,0.0,0.0,91331.537653085,206390.42360525348,-1910.648966267603
0.475,279278.1641123793,0.0,0.0,151631.8411673018,213778.93093898974,-86132.60799391224
0.48,254064.96654167192,0.0,0.0,265511.4759118178,221709.73559650697,-233156.24496665286
0.485,303167.7715078846,0.0,0.0,75280.45957339853,230117.99172419557,-2230.679789709495
0.49,256430.65924533334,0.0,0.0,110039.65653945046,238813.99860528897,-92422.99589940609
0.495,257261.9388067381,0.0,0.0,117576.77003420243,247617.7098025037,-107932.54102996804
0.5,302215.46343485056,0.0,0.0,20093.222138511926,256418.4687502646,25703.772546074026
0.505,288957.2668912246,0.0,0.0,73740.18898613208,265009.1019457687,-49792.02404067617
0.51,259736.668752175,0.0,0.0,91191.62434223031,273320.6406912996,-104775.59628135488
0.515,257957.85886233192,0.0,0.0,152560.06321333398,281120.8659550054,-175723.07030600746
0.52,269746.7569607115,0.0,0.0,142774.35537601262,288338.64817044034,-161366.24658574146
0.525,260826.55435513332,0.0,0.0,56619.895868322754,294829.06197109533,-90622.40348428476
0.53,332642.6512828913,0.0,0.0,-50131.765650819536,300532.24799910677,82242.16893460405
0.535,322705.4731743062,0.0,0.0,47135.93103607995,305318.7589763337,-29749.21683810745
0.54,279452.73579975317,0.0,0.0,-49063.52491125068,309152.48556565866,19363.775145345186
0.545,293629.0414787686,0.0,0.0,-33289.108560734145,311996.3358486071,14921.814190895595
0.55,314395.6843280138,0.0,0.0,75371.55983210097,313860.21585156076,-74836.09135564794
0.555,358843.18799640686,0.0,0.0,-80350.05617867784,314790.87409298844,124402.37008209627
0.56,305802.1840997515,0.0,0.0,12384.245133557253,314771.1253185117,-21353.18635231741
0.565,306765.9662812005,0.0,0.0,59454.17313491405,313943.06187351025,-66631.26872722377
0.57,309197.2088899197,0.0,0.0,-54590.78239296428,312434.9025402266,51353.088742657375
0.575,256563.59355853192,0.0,0.0,-9723.407665106773,310340.4631071219,-44053.46188348318
0.58,246089.9635473202,0.0,0.0,128254.81027309787,307829.71195023827,-189994.55867601593
0.585,330993.66116959625,0.0,0.0,-64182.45800225118,305097.9879655841,90078.13120626334
0.59,372075.0775705739,0.0,0.0,-137334.59841366776,302409.703557807,206999.97242643463
0.595,341927.07141475123,0.0,0.0,72614.53760031502,299844.10558654275,-30531.57177210653
0.6,352956.6081250014,0.0,0.0,-115227.22671776275,297684.1640043245,170499.67083843966
0.605,264026.7234247269,0.0,0.0,-75393.89286596411,296128.41214433487,43292.20414635616
0.61,318434.1864153521,0.0,0.0,-24374.502259897417,295352.18920253287,47456.49947271665
0.615,375722.749342941,0.0,0.0,-97887.75284167561,295458.1234292257,178152.37875539088
0.62,341239.5965767395,0.0,0.0,-23398.60793438637,296602.5916731007,68035.61283802516
0.625,320312.79320347967,0.0,0.0,30984.6820449711,298792.34374907624,-9464.232590567677
0.63,338904.8624975438,0.0,0.0,11158.574633951495,302106.6902681766,25639.597595415697
0.635,391957.67172205367,0.0,0.0,-37831.1342607623,306447.85299910617,123340.95298370981
0.64,327218.6876946733,0.0,0.0,30389.112455593535,311716.0197199048,-14886.444480825037
0.645,388239.41787253844,0.0,0.0,-95826.57014642967,317931.33537842764,166134.65264054047
0.65,458426.8055800686,0.0,0.0,-99758.80920094055,324903.84365315747,233281.77112785168
0.655,439273.71416438004,0.0,0.0,10355.762671298702,332449.45370828407,96468.49778479728
0.66,410923.7630457495,0.0,0.0,-46790.08877266749,340499.0800952475,117214.77172316951
0.665,446591.9010572531,0.0,0.0,-144948.0583157295,348925.21450488706,242614.74486809556
0.67,469817.5825858649,0.0,0.0,-21544.299786107884,357629.2515804531,133732.63079151962
0.675,450370.6184819715,0.0,0.0,-39101.895046546255,366370.6025402712,123101.91098824657
0.68,494455.1906827399,0.0,0.0,-97485.15480876951,375095.799917015,216844.5455744944
0.685,432536.93143941375,0.0,0.0,-97.6240462754802,383650.0273708876,48984.52811480165
0.69,472405.57808603125,0.0,0.0,-161846.1621642035,391849.62838051264,242402.1118697221
0.695,490862.16474829597,0.0,0.0,-29567.615359085903,399621.261453367,120808.51865401486
0.7,507418.5037075131,0.0,0.0,-10929.357156092761,406796.5170701729,111551.34379343298
0.705,564789.7591769848,0.0,0.0,-247718.37955676875,413362.8937932061,399145.24494054745
0.71,487313.2058777507,0.0,0.0,-46115.87010303191,419138.8650566157,114290.21092416695
0.715,470377.0464290235,0.0,0.0,17512.080151974784,424089.3071685042,28775.65910854449
0.72,523719.85868587816,0.0,0.0,-49631.897508970695,428205.54022511176,145146.2159697371
0.725,534139.8819594871,0.0,0.0,-36448.67767708127,431460.6453803229,139127.91425624548
0.73,526489.9862182084,0.0,0.0,2211.007255044384,433867.1815159195,90411.79744724455
0.735,527147.6671659282,0.0,0.0,15168.256506235773,435529.90035023115,76449.51030946124
0.74,430027.0305294901,0.0,0.0,69124.65723503768,436518.18509258254,-75615.81179813013
0.745,527994.8204618382,0.0,0.0,-134264.6762851723,437070.9682838398,225188.52846317063
0.75,576786.2740027524,0.0,0.0,-136137.04461389707,437299.3750001227,275623.9436165268
0.755,455322.9487434972,0.0,0.0,145983.14411383058,437528.563320918,-128188.7586912514
0.76,516102.020853692,0.0,0.0,-66911.02227378718,438057.1889153757,144955.85421210353
0.765,569923.861981058,0.0,0.0,-64198.6436543451,439228.00301251526,194894.50262288787
0.77,552060.3266713665,0.0,0.0,78612.05499332421,441403.66614868905,32044.605529353197
0.775,490058.7778636023,0.0,0.0,-991.9553657793543,444941.2424836117,46109.490745769996
0.78,483429.9414188001,0.0,0.0,-47276.00033089071,450115.9709684148,80589.970781276
0.785,501925.906271025,0.0,0.0,-16369.585218230712,457291.4618285754,61004.02966068032
0.79,535027.8214945405,0.0,0.0,-30708.503290628498,466508.517405245,99227.80737992405
0.795,606657.8297621778,0.0,0.0,-70580.82137489323,477774.7690265796,199463.8821104914
0.8,518463.6564459562,0.0,0.0,28102.449201620373,490972.2485061083,-611.0412617724651
0.805,545325.2784639447,0.0,0.0,-14612.036764758874,505673.5101430879,54263.80508561566
0.81,529272.7982134167,0.0,0.0,11331.401819322253,521290.33592803875,-3348.9395339442945
0.815,449465.8989658134,0.0,0.0,85318.75231553293,537007.5079499406,-172860.36129966017
0.82,456582.50137300085,0.0,0.0,22577.070008392537,551914.8944696063,-117909.46310499802
0.825,566647.222735048,0.0,0.0,-8216.740156500226,564834.5893623354,10029.373529212873
0.83,560301.4017393666,0.0,0.0,30625.061411950068,574572.5879156728,-44896.24758825629
0.835,479102.41860954795,0.0,0.0,31343.5483563371,579882.7635160913,-132123.89326288042
0.84,558976.6095962331,0.0,0.0,-46402.87292723511,579679.8568414777,25699.625681990547
0.845,488558.5916752551,0.0,0.0,-49786.431835740594,572951.6230252698,-34606.59951427414
0.85,456977.3835943119,0.0,0.0,-252809.21692900796,558905.2739579561,150881.32656536374
0.855,35111.015658562515,0.0,0.0,-300495.7284770933,537210.2217269972,-201603.47759134136
0.86,-81586.42556666005,0.0,0.0,382497.9157416227,507616.31504165684,-971700.6563499395
0.865,1049592.2958405877,0.0,0.0,-384992.6652763597,470562.4844472602,964022.4766696873
0.87,1238052.3278796645,0.0,0.0,-4718306.822921022,426676.4515386203,5529682.699262066
0.875,-182700.8212212834,0.0,0.0,-7755193.666601427,377056.6562367678,7195436.1891433755
